0.0001617418	0.0001253670
0.0008529537	0.0034857583
0.0020995394	0.0210969001
0.0039070146	0.0728202164
0.0062829894	0.1869675070
0.0092374478	0.3986994326
0.0127827628	0.7461863160
0.0169338118	1.2635086775
0.0217079390	1.9702624083
0.0271251574	2.8591623306
0.0332079604	3.8854010105
0.0399816036	4.9638023376
0.0474739075	5.9783229828
0.0557156652	6.8042087555
0.0647402108	7.3365345001
0.0745836794	7.5147194862
0.0852845162	7.3336052895
0.0968843848	6.8392343521
0.1094264835	6.1129426956
0.1229562089	5.2502479553
0.1375203133	4.3423328400
0.1531665623	3.4640550613
0.1699427217	2.6687054634
0.1878955215	1.9879790545
0.2070690095	1.4341472387
0.2275022119	1.0040322542
0.2492318451	0.6852225661
0.2722776830	0.4601382315
0.2966554463	0.3089669347
0.3223572969	0.2128629237
0.3493614793	0.1553699374
0.3776147664	0.1229603887
0.4070322812	0.1055360809
0.4374955893	0.0960313976
0.4688370526	0.0899184644
0.5008434653	0.0846537948
0.5332406163	0.0790490508
0.5656989217	0.0727985725
0.5978257060	0.0660526305
0.6291691661	0.0591838472
0.6592299342	0.0525505617
0.6874575615	0.0464617684
0.7132876515	0.0411346890
0.7361460328	0.0366728678
0.7554840446	0.0331103727
0.7708064914	0.0304365829
0.7816969752	0.0286197085
0.7878555655	0.0276242793
0.8008100986	0.0256048907
0.8494610786	0.0189365167
0.9351384044	0.0104066283
1.0547679663	0.0038872920
1.2040259838	0.0008604336
1.3775217533	0.0000981336
1.5689822435	0.0000251548
1.7714891434	0.0000174349
1.9777293205	0.0000063782
2.1802263260	0.0000014496
2.3716926575	0.0000002480
2.5451824665	0.0000000426
2.6944406033	0.0000000123
2.8140797615	0.0000000073
2.8997592926	0.0000000039
2.9484004974	0.0000000025
